province_code,year,month,influenza,influenza_death,dengue_fever,dengue_fever_death,diarrhoea,diarrhoea_death,date1
16,2011,8,1864,0,77,0,499,0,2011-08-15
16,2011,8,1864,0,77,0,499,0,2011-08-15
16,2011,8,1864,0,77,0,499,0,2011-08-15
16,2011,8,1864,0,77,0,499,0,2011-08-15
7,2011,8,1491,0,77,0,532,0,2011-08-15
7,2011,8,1491,0,77,0,532,0,2011-08-15
31,2011,8,617,0,77,0,117,0,2011-08-15
31,2011,8,617,0,77,0,117,0,2011-08-15
24,2011,8,35,0,77,0,216,0,2011-08-15
24,2011,8,35,0,77,0,216,0,2011-08-15
4,2011,8,2264,0,2,0,545,0,2011-08-15
4,2011,8,2264,0,2,0,545,0,2011-08-15
20,2011,8,2112,0,7,0,799,0,2011-08-15
13,2011,8,3270,0,77,0,1861,0,2011-08-15
13,2011,8,3270,0,77,0,1861,0,2011-08-15
13,2011,8,3270,0,77,0,1861,0,2011-08-15
9,2011,8,1945,0,1,0,681,0,2011-08-15
9,2011,8,1945,0,1,0,681,0,2011-08-15
9,2011,8,1945,0,1,0,681,0,2011-08-15
8,2011,8,2254,0,3,0,814,0,2011-08-15
8,2011,8,2254,0,3,0,814,0,2011-08-15
8,2011,8,2254,0,3,0,814,0,2011-08-15
11,2011,8,595,0,2,0,620,0,2011-08-15
11,2011,8,595,0,2,0,620,0,2011-08-15
11,2011,8,595,0,2,0,620,0,2011-08-15
6,2011,8,802,0,77,0,498,0,2011-08-15
15,2011,8,5542,0,666,0,7475,0,2011-08-15
15,2011,8,5542,0,666,0,7475,0,2011-08-15
15,2011,8,5542,0,666,0,7475,0,2011-08-15
10,2011,8,3032,0,6,0,872,0,2011-08-15
2,2011,8,1195,0,77,0,709,0,2011-08-15
17,2011,8,1226,0,7,0,916,0,2011-08-15
17,2011,8,1226,0,7,0,916,0,2011-08-15
12,2011,8,5693,0,12,0,6972,0,2011-08-15
19,2011,8,1615,0,77,0,694,0,2011-08-15
19,2011,8,1615,0,77,0,694,0,2011-08-15
22,2011,8,10461,0,5,0,1645,0,2011-08-15
22,2011,8,10461,0,5,0,1645,0,2011-08-15
22,2011,8,10461,0,5,0,1645,0,2011-08-15
22,2011,8,10461,0,5,0,1645,0,2011-08-15
22,2011,8,10461,0,5,0,1645,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
23,2011,8,6436,0,64,0,1640,0,2011-08-15
21,2011,8,3328,0,77,0,664,0,2011-08-15
21,2011,8,3328,0,77,0,664,0,2011-08-15
21,2011,8,3328,0,77,0,664,0,2011-08-15
38,2011,8,1533,0,77,0,518,0,2011-08-15
38,2011,8,1533,0,77,0,518,0,2011-08-15
26,2011,8,1733,0,1,0,397,0,2011-08-15
26,2011,8,1733,0,1,0,397,0,2011-08-15
45,2011,8,1234,0,3,0,1126,0,2011-08-15
32,2011,8,747,0,5,0,435,0,2011-08-15
49,2011,8,3505,0,2,0,1513,0,2011-08-15
49,2011,8,3505,0,2,0,1513,0,2011-08-15
28,2011,8,276,0,31,0,573,0,2011-08-15
40,2011,8,632,0,17,0,336,0,2011-08-15
40,2011,8,632,0,17,0,336,0,2011-08-15
56,2011,8,760,0,26,0,342,0,2011-08-15
42,2011,8,1418,0,63,0,933,0,2011-08-15
43,2011,8,982,0,23,1,320,0,2011-08-15
61,2011,8,1136,0,87,0,670,0,2011-08-15
61,2011,8,1136,0,87,0,670,0,2011-08-15
35,2011,8,1510,0,6,0,925,0,2011-08-15
41,2011,8,150,0,12,0,69,0,2011-08-15
41,2011,8,150,0,12,0,69,0,2011-08-15
37,2011,8,2911,0,33,0,1630,0,2011-08-15
55,2011,8,161,0,22,0,120,0,2011-08-15
34,2011,8,1450,0,6,0,1066,0,2011-08-15
34,2011,8,1450,0,6,0,1066,0,2011-08-15
57,2011,8,775,0,516,1,548,0,2011-08-15
48,2011,8,505,0,522,1,89,0,2011-08-15
36,2011,8,1772,0,249,0,1775,0,2011-08-15
59,2011,8,4795,0,507,0,1016,0,2011-08-15
60,2011,8,6,0,520,0,300,0,2011-08-15
52,2011,8,7504,0,404,0,1721,0,2011-08-15
62,2011,8,277,0,71,0,364,0,2011-08-15
46,2011,8,370,0,618,0,384,0,2011-08-15
39,2011,8,2241,0,96,0,806,0,2011-08-15
63,2011,8,995,0,307,0,968,0,2011-08-15
51,2011,8,585,0,216,0,753,0,2011-08-15
64,2011,8,545,0,266,1,363,0,2011-08-15
54,2011,8,154,0,1453,0,535,0,2011-08-15
15,2011,9,1715,0,77,0,464,0,2011-09-15
15,2011,9,1715,0,77,0,464,0,2011-09-15
15,2011,9,1715,0,77,0,464,0,2011-09-15
15,2011,9,1715,0,77,0,464,0,2011-09-15
30,2011,9,3168,0,77,0,1284,0,2011-09-15
30,2011,9,3168,0,77,0,1284,0,2011-09-15
30,2011,9,3168,0,77,0,1284,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
27,2011,9,3118,0,77,0,1024,0,2011-09-15
3,2011,9,1293,0,77,0,432,0,2011-09-15
3,2011,9,1293,0,77,0,432,0,2011-09-15
3,2011,9,1293,0,77,0,432,0,2011-09-15
3,2011,9,1293,0,77,0,432,0,2011-09-15
29,2011,9,3459,0,77,0,1215,0,2011-09-15
29,2011,9,3459,0,77,0,1215,0,2011-09-15
25,2011,9,3236,0,77,0,1309,0,2011-09-15
16,2011,9,1630,0,2,0,372,0,2011-09-15
16,2011,9,1630,0,2,0,372,0,2011-09-15
16,2011,9,1630,0,2,0,372,0,2011-09-15
16,2011,9,1630,0,2,0,372,0,2011-09-15
7,2011,9,2211,0,77,0,415,0,2011-09-15
7,2011,9,2211,0,77,0,415,0,2011-09-15
31,2011,9,1389,0,77,0,205,0,2011-09-15
31,2011,9,1389,0,77,0,205,0,2011-09-15
24,2011,9,82,0,77,0,154,0,2011-09-15
24,2011,9,82,0,77,0,154,0,2011-09-15
4,2011,9,2641,0,77,0,703,0,2011-09-15
4,2011,9,2641,0,77,0,703,0,2011-09-15
20,2011,9,2104,0,4,0,817,0,2011-09-15
13,2011,9,3537,0,77,0,1708,0,2011-09-15
13,2011,9,3537,0,77,0,1708,0,2011-09-15
13,2011,9,3537,0,77,0,1708,0,2011-09-15
9,2011,9,2258,0,77,0,685,0,2011-09-15
9,2011,9,2258,0,77,0,685,0,2011-09-15
9,2011,9,2258,0,77,0,685,0,2011-09-15
8,2011,9,2181,0,5,0,700,0,2011-09-15
8,2011,9,2181,0,5,0,700,0,2011-09-15
8,2011,9,2181,0,5,0,700,0,2011-09-15
11,2011,9,690,0,3,0,541,0,2011-09-15
11,2011,9,690,0,3,0,541,0,2011-09-15
11,2011,9,690,0,3,0,541,0,2011-09-15
6,2011,9,601,0,12,0,403,0,2011-09-15
15,2011,9,8746,0,821,0,15876,0,2011-09-15
15,2011,9,8746,0,821,0,15876,0,2011-09-15
15,2011,9,8746,0,821,0,15876,0,2011-09-15
10,2011,9,3094,0,77,0,941,0,2011-09-15
2,2011,9,1559,0,77,0,1036,0,2011-09-15
17,2011,9,1386,0,7,0,940,0,2011-09-15
17,2011,9,1386,0,7,0,940,0,2011-09-15
12,2011,9,4784,0,15,0,6661,0,2011-09-15
19,2011,9,1705,0,77,0,659,0,2011-09-15
19,2011,9,1705,0,77,0,659,0,2011-09-15
22,2011,9,10903,0,6,0,1508,0,2011-09-15
22,2011,9,10903,0,6,0,1508,0,2011-09-15
22,2011,9,10903,0,6,0,1508,0,2011-09-15
22,2011,9,10903,0,6,0,1508,0,2011-09-15
22,2011,9,10903,0,6,0,1508,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
23,2011,9,6671,0,8,0,1498,0,2011-09-15
21,2011,9,7321,0,77,0,1053,0,2011-09-15
21,2011,9,7321,0,77,0,1053,0,2011-09-15
21,2011,9,7321,0,77,0,1053,0,2011-09-15
38,2011,9,1579,0,2,0,405,0,2011-09-15
38,2011,9,1579,0,2,0,405,0,2011-09-15
26,2011,9,1692,0,77,0,377,0,2011-09-15
26,2011,9,1692,0,77,0,377,0,2011-09-15
45,2011,9,1167,0,5,0,1140,0,2011-09-15
32,2011,9,816,0,4,0,368,0,2011-09-15
49,2011,9,4248,0,4,0,1389,0,2011-09-15
49,2011,9,4248,0,4,0,1389,0,2011-09-15
28,2011,9,408,0,91,0,322,0,2011-09-15
40,2011,9,506,0,24,0,301,0,2011-09-15
40,2011,9,506,0,24,0,301,0,2011-09-15
56,2011,9,852,0,29,0,336,0,2011-09-15
42,2011,9,1234,0,104,0,761,0,2011-09-15
43,2011,9,644,0,22,0,82,0,2011-09-15
61,2011,9,1076,0,116,0,573,0,2011-09-15
61,2011,9,1076,0,116,0,573,0,2011-09-15
35,2011,9,2107,0,7,0,1140,0,2011-09-15
41,2011,9,2241,0,5,0,993,0,2011-09-15
41,2011,9,2241,0,5,0,993,0,2011-09-15
37,2011,9,3230,0,45,0,1417,0,2011-09-15
55,2011,9,355,0,13,0,131,0,2011-09-15
34,2011,9,1536,0,11,0,909,0,2011-09-15
34,2011,9,1536,0,11,0,909,0,2011-09-15
57,2011,9,750,0,311,0,522,0,2011-09-15
48,2011,9,336,0,441,0,153,0,2011-09-15
36,2011,9,1571,0,257,0,1649,0,2011-09-15
59,2011,9,4751,0,408,0,895,0,2011-09-15
60,2011,9,5,0,499,1,360,0,2011-09-15
52,2011,9,10529,0,418,1,1567,0,2011-09-15
62,2011,9,252,0,41,0,278,0,2011-09-15
46,2011,9,71,0,523,0,574,0,2011-09-15
39,2011,9,2241,0,79,0,926,0,2011-09-15
63,2011,9,872,0,310,0,1136,0,2011-09-15
51,2011,9,467,0,189,2,801,0,2011-09-15
64,2011,9,227,0,243,0,356,0,2011-09-15
54,2011,9,226,0,1172,1,659,0,2011-09-15
15,2011,10,1358,0,77,0,390,0,2011-10-15
15,2011,10,1358,0,77,0,390,0,2011-10-15
15,2011,10,1358,0,77,0,390,0,2011-10-15
15,2011,10,1358,0,77,0,390,0,2011-10-15
30,2011,10,2448,0,77,0,1163,0,2011-10-15
30,2011,10,2448,0,77,0,1163,0,2011-10-15
30,2011,10,2448,0,77,0,1163,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
27,2011,10,2464,0,77,0,1114,0,2011-10-15
3,2011,10,1071,0,77,0,403,0,2011-10-15
3,2011,10,1071,0,77,0,403,0,2011-10-15
3,2011,10,1071,0,77,0,403,0,2011-10-15
3,2011,10,1071,0,77,0,403,0,2011-10-15
29,2011,10,3459,0,77,0,1145,0,2011-10-15
29,2011,10,3459,0,77,0,1145,0,2011-10-15
25,2011,10,3324,0,77,0,1242,0,2011-10-15
16,2011,10,1601,0,1,0,337,0,2011-10-15
16,2011,10,1601,0,1,0,337,0,2011-10-15
16,2011,10,1601,0,1,0,337,0,2011-10-15
16,2011,10,1601,0,1,0,337,0,2011-10-15
7,2011,10,1900,0,77,0,436,0,2011-10-15
7,2011,10,1900,0,77,0,436,0,2011-10-15
31,2011,10,1028,0,77,0,190,0,2011-10-15
31,2011,10,1028,0,77,0,190,0,2011-10-15
24,2011,10,109,0,2,0,129,0,2011-10-15
24,2011,10,109,0,2,0,129,0,2011-10-15
4,2011,10,2457,0,77,0,486,0,2011-10-15
4,2011,10,2457,0,77,0,486,0,2011-10-15
20,2011,10,2272,0,77,0,830,0,2011-10-15
13,2011,10,2932,0,77,0,1344,0,2011-10-15
13,2011,10,2932,0,77,0,1344,0,2011-10-15
13,2011,10,2932,0,77,0,1344,0,2011-10-15
9,2011,10,2429,0,77,0,600,0,2011-10-15
9,2011,10,2429,0,77,0,600,0,2011-10-15
9,2011,10,2429,0,77,0,600,0,2011-10-15
8,2011,10,2083,0,3,0,695,0,2011-10-15
8,2011,10,2083,0,3,0,695,0,2011-10-15
8,2011,10,2083,0,3,0,695,0,2011-10-15
11,2011,10,689,0,14,0,396,0,2011-10-15
11,2011,10,689,0,14,0,396,0,2011-10-15
11,2011,10,689,0,14,0,396,0,2011-10-15
6,2011,10,585,0,20,0,336,0,2011-10-15
15,2011,10,5902,0,1029,0,8274,0,2011-10-15
15,2011,10,5902,0,1029,0,8274,0,2011-10-15
15,2011,10,5902,0,1029,0,8274,0,2011-10-15
10,2011,10,3680,0,77,0,902,0,2011-10-15
2,2011,10,1794,0,1,0,718,0,2011-10-15
17,2011,10,1376,0,26,0,841,0,2011-10-15
17,2011,10,1376,0,26,0,841,0,2011-10-15
12,2011,10,4447,0,10,0,6367,0,2011-10-15
19,2011,10,1648,0,77,0,620,0,2011-10-15
19,2011,10,1648,0,77,0,620,0,2011-10-15
22,2011,10,10712,0,3,0,1537,0,2011-10-15
22,2011,10,10712,0,3,0,1537,0,2011-10-15
22,2011,10,10712,0,3,0,1537,0,2011-10-15
22,2011,10,10712,0,3,0,1537,0,2011-10-15
22,2011,10,10712,0,3,0,1537,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
23,2011,10,7849,0,77,0,1855,0,2011-10-15
21,2011,10,2220,0,1,0,434,0,2011-10-15
21,2011,10,2220,0,1,0,434,0,2011-10-15
21,2011,10,2220,0,1,0,434,0,2011-10-15
38,2011,10,2157,0,3,0,589,0,2011-10-15
38,2011,10,2157,0,3,0,589,0,2011-10-15
26,2011,10,1824,0,1,0,360,0,2011-10-15
26,2011,10,1824,0,1,0,360,0,2011-10-15
45,2011,10,1330,0,4,0,1005,0,2011-10-15
32,2011,10,784,0,16,0,353,0,2011-10-15
49,2011,10,3720,0,28,0,1428,0,2011-10-15
49,2011,10,3720,0,28,0,1428,0,2011-10-15
28,2011,10,953,0,77,0,704,0,2011-10-15
40,2011,10,785,0,14,0,326,0,2011-10-15
40,2011,10,785,0,14,0,326,0,2011-10-15
56,2011,10,1024,0,26,0,365,0,2011-10-15
42,2011,10,1417,0,84,0,1533,0,2011-10-15
43,2011,10,722,0,17,0,221,0,2011-10-15
61,2011,10,1335,0,114,0,526,0,2011-10-15
61,2011,10,1335,0,114,0,526,0,2011-10-15
35,2011,10,1076,0,2,0,472,0,2011-10-15
41,2011,10,29,0,17,0,101,0,2011-10-15
41,2011,10,29,0,17,0,101,0,2011-10-15
37,2011,10,3094,0,37,0,1300,0,2011-10-15
55,2011,10,477,0,9,0,177,0,2011-10-15
34,2011,10,1934,0,8,0,914,0,2011-10-15
34,2011,10,1934,0,8,0,914,0,2011-10-15
57,2011,10,854,0,170,1,551,0,2011-10-15
48,2011,10,278,0,239,0,199,0,2011-10-15
36,2011,10,1554,0,163,0,1631,0,2011-10-15
59,2011,10,5064,0,346,0,753,0,2011-10-15
60,2011,10,3,0,424,0,284,0,2011-10-15
52,2011,10,9393,0,403,0,1385,0,2011-10-15
62,2011,10,112,0,47,0,257,0,2011-10-15
46,2011,10,166,0,529,0,206,0,2011-10-15
39,2011,10,2241,0,80,0,1113,0,2011-10-15
63,2011,10,706,0,365,0,927,0,2011-10-15
51,2011,10,611,0,201,0,772,0,2011-10-15
64,2011,10,287,0,231,2,410,0,2011-10-15
54,2011,10,215,0,1129,2,531,0,2011-10-15
15,2011,11,1413,0,77,0,420,0,2011-11-15
15,2011,11,1413,0,77,0,420,0,2011-11-15
15,2011,11,1413,0,77,0,420,0,2011-11-15
15,2011,11,1413,0,77,0,420,0,2011-11-15
30,2011,11,2494,0,77,0,1068,1,2011-11-15
30,2011,11,2494,0,77,0,1068,1,2011-11-15
30,2011,11,2494,0,77,0,1068,1,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
27,2011,11,4629,0,77,0,981,0,2011-11-15
3,2011,11,1110,0,77,0,454,0,2011-11-15
3,2011,11,1110,0,77,0,454,0,2011-11-15
3,2011,11,1110,0,77,0,454,0,2011-11-15
3,2011,11,1110,0,77,0,454,0,2011-11-15
29,2011,11,3027,0,77,0,1254,0,2011-11-15
29,2011,11,3027,0,77,0,1254,0,2011-11-15
25,2011,11,3049,0,77,0,1153,0,2011-11-15
16,2011,11,1714,0,1,0,377,0,2011-11-15
16,2011,11,1714,0,1,0,377,0,2011-11-15
16,2011,11,1714,0,1,0,377,0,2011-11-15
16,2011,11,1714,0,1,0,377,0,2011-11-15
7,2011,11,1274,0,77,0,447,0,2011-11-15
7,2011,11,1274,0,77,0,447,0,2011-11-15
31,2011,11,717,0,77,0,138,0,2011-11-15
31,2011,11,717,0,77,0,138,0,2011-11-15
24,2011,11,113,0,2,0,33,0,2011-11-15
24,2011,11,113,0,2,0,33,0,2011-11-15
4,2011,11,2684,0,3,0,624,0,2011-11-15
4,2011,11,2684,0,3,0,624,0,2011-11-15
20,2011,11,2240,0,2,0,752,0,2011-11-15
13,2011,11,2752,0,77,0,1377,0,2011-11-15
13,2011,11,2752,0,77,0,1377,0,2011-11-15
13,2011,11,2752,0,77,0,1377,0,2011-11-15
9,2011,11,2236,0,77,0,602,0,2011-11-15
9,2011,11,2236,0,77,0,602,0,2011-11-15
9,2011,11,2236,0,77,0,602,0,2011-11-15
8,2011,11,2160,0,5,0,868,0,2011-11-15
8,2011,11,2160,0,5,0,868,0,2011-11-15
8,2011,11,2160,0,5,0,868,0,2011-11-15
11,2011,11,555,0,16,0,315,0,2011-11-15
11,2011,11,555,0,16,0,315,0,2011-11-15
11,2011,11,555,0,16,0,315,0,2011-11-15
6,2011,11,603,0,18,0,345,0,2011-11-15
15,2011,11,4930,0,1386,0,8603,0,2011-11-15
15,2011,11,4930,0,1386,0,8603,0,2011-11-15
15,2011,11,4930,0,1386,0,8603,0,2011-11-15
10,2011,11,3618,0,77,0,1004,0,2011-11-15
2,2011,11,1623,0,77,0,750,0,2011-11-15
17,2011,11,1506,0,9,0,933,0,2011-11-15
17,2011,11,1506,0,9,0,933,0,2011-11-15
12,2011,11,4687,0,8,0,6187,0,2011-11-15
19,2011,11,1733,0,77,0,698,0,2011-11-15
19,2011,11,1733,0,77,0,698,0,2011-11-15
22,2011,11,10351,0,10,0,1665,0,2011-11-15
22,2011,11,10351,0,10,0,1665,0,2011-11-15
22,2011,11,10351,0,10,0,1665,0,2011-11-15
22,2011,11,10351,0,10,0,1665,0,2011-11-15
22,2011,11,10351,0,10,0,1665,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
23,2011,11,7495,0,77,0,2385,0,2011-11-15
21,2011,11,1668,0,2,0,287,0,2011-11-15
21,2011,11,1668,0,2,0,287,0,2011-11-15
21,2011,11,1668,0,2,0,287,0,2011-11-15
38,2011,11,1641,0,10,0,432,0,2011-11-15
38,2011,11,1641,0,10,0,432,0,2011-11-15
26,2011,11,2121,0,77,0,367,0,2011-11-15
26,2011,11,2121,0,77,0,367,0,2011-11-15
45,2011,11,1139,0,7,0,897,0,2011-11-15
32,2011,11,722,0,32,0,344,0,2011-11-15
49,2011,11,3335,0,8,0,1267,0,2011-11-15
49,2011,11,3335,0,8,0,1267,0,2011-11-15
28,2011,11,477,0,64,0,527,0,2011-11-15
40,2011,11,711,0,52,0,271,0,2011-11-15
40,2011,11,711,0,52,0,271,0,2011-11-15
56,2011,11,1187,0,34,0,350,0,2011-11-15
42,2011,11,2406,0,93,0,973,0,2011-11-15
43,2011,11,677,0,26,0,152,0,2011-11-15
61,2011,11,1469,0,131,1,591,0,2011-11-15
61,2011,11,1469,0,131,1,591,0,2011-11-15
35,2011,11,1762,0,4,0,902,0,2011-11-15
41,2011,11,677,0,4,0,430,0,2011-11-15
41,2011,11,677,0,4,0,430,0,2011-11-15
37,2011,11,2974,0,15,0,1292,0,2011-11-15
55,2011,11,421,0,5,0,192,0,2011-11-15
34,2011,11,1912,0,8,0,851,0,2011-11-15
34,2011,11,1912,0,8,0,851,0,2011-11-15
57,2011,11,878,0,90,0,621,0,2011-11-15
48,2011,11,67,0,182,0,170,0,2011-11-15
36,2011,11,1043,0,164,0,1445,0,2011-11-15
59,2011,11,4843,0,307,0,929,0,2011-11-15
60,2011,11,5,0,358,0,262,0,2011-11-15
52,2011,11,7445,0,378,0,1408,0,2011-11-15
62,2011,11,204,0,41,0,309,0,2011-11-15
46,2011,11,210,0,365,0,588,0,2011-11-15
39,2011,11,2241,0,66,1,822,0,2011-11-15
63,2011,11,631,0,266,0,944,0,2011-11-15
51,2011,11,699,0,185,1,766,0,2011-11-15
64,2011,11,551,0,244,0,481,0,2011-11-15
54,2011,11,215,0,701,1,569,0,2011-11-15
15,2011,12,1464,0,77,0,390,0,2011-12-15
15,2011,12,1464,0,77,0,390,0,2011-12-15
15,2011,12,1464,0,77,0,390,0,2011-12-15
15,2011,12,1464,0,77,0,390,0,2011-12-15
30,2011,12,2595,0,77,0,1615,0,2011-12-15
30,2011,12,2595,0,77,0,1615,0,2011-12-15
30,2011,12,2595,0,77,0,1615,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
27,2011,12,3442,0,77,0,981,0,2011-12-15
3,2011,12,981,0,77,0,401,0,2011-12-15
3,2011,12,981,0,77,0,401,0,2011-12-15
3,2011,12,981,0,77,0,401,0,2011-12-15
3,2011,12,981,0,77,0,401,0,2011-12-15
29,2011,12,3515,0,77,0,1319,0,2011-12-15
29,2011,12,3515,0,77,0,1319,0,2011-12-15
25,2011,12,2898,0,77,0,1381,0,2011-12-15
16,2011,12,1841,0,77,0,394,0,2011-12-15
16,2011,12,1841,0,77,0,394,0,2011-12-15
16,2011,12,1841,0,77,0,394,0,2011-12-15
16,2011,12,1841,0,77,0,394,0,2011-12-15
7,2011,12,1159,0,77,0,367,0,2011-12-15
7,2011,12,1159,0,77,0,367,0,2011-12-15
31,2011,12,878,0,77,0,172,0,2011-12-15
31,2011,12,878,0,77,0,172,0,2011-12-15
24,2011,12,30,0,77,0,33,0,2011-12-15
24,2011,12,30,0,77,0,33,0,2011-12-15
4,2011,12,2420,0,77,0,466,0,2011-12-15
4,2011,12,2420,0,77,0,466,0,2011-12-15
20,2011,12,2129,0,1,0,903,0,2011-12-15
13,2011,12,2816,0,77,0,1361,0,2011-12-15
13,2011,12,2816,0,77,0,1361,0,2011-12-15
13,2011,12,2816,0,77,0,1361,0,2011-12-15
9,2011,12,2411,0,77,0,610,0,2011-12-15
9,2011,12,2411,0,77,0,610,0,2011-12-15
9,2011,12,2411,0,77,0,610,0,2011-12-15
8,2011,12,2508,0,1,0,823,0,2011-12-15
8,2011,12,2508,0,1,0,823,0,2011-12-15
8,2011,12,2508,0,1,0,823,0,2011-12-15
11,2011,12,598,0,3,0,366,0,2011-12-15
11,2011,12,598,0,3,0,366,0,2011-12-15
11,2011,12,598,0,3,0,366,0,2011-12-15
6,2011,12,604,0,2,0,334,0,2011-12-15
15,2011,12,5596,0,494,0,6974,0,2011-12-15
15,2011,12,5596,0,494,0,6974,0,2011-12-15
15,2011,12,5596,0,494,0,6974,0,2011-12-15
10,2011,12,3828,0,2,0,1157,0,2011-12-15
2,2011,12,1718,0,77,0,677,0,2011-12-15
17,2011,12,1652,0,1,0,913,0,2011-12-15
17,2011,12,1652,0,1,0,913,0,2011-12-15
12,2011,12,4049,0,2,0,5905,0,2011-12-15
19,2011,12,1788,0,3,0,702,0,2011-12-15
19,2011,12,1788,0,3,0,702,0,2011-12-15
22,2011,12,10518,0,4,0,1746,0,2011-12-15
22,2011,12,10518,0,4,0,1746,0,2011-12-15
22,2011,12,10518,0,4,0,1746,0,2011-12-15
22,2011,12,10518,0,4,0,1746,0,2011-12-15
22,2011,12,10518,0,4,0,1746,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
23,2011,12,7372,0,77,0,2057,0,2011-12-15
21,2011,12,3293,0,77,0,479,0,2011-12-15
21,2011,12,3293,0,77,0,479,0,2011-12-15
21,2011,12,3293,0,77,0,479,0,2011-12-15
38,2011,12,1309,0,77,0,375,0,2011-12-15
38,2011,12,1309,0,77,0,375,0,2011-12-15
26,2011,12,1834,0,77,0,249,0,2011-12-15
26,2011,12,1834,0,77,0,249,0,2011-12-15
45,2011,12,1246,0,3,0,773,0,2011-12-15
32,2011,12,823,0,41,0,285,0,2011-12-15
49,2011,12,4058,0,11,0,1423,0,2011-12-15
49,2011,12,4058,0,11,0,1423,0,2011-12-15
28,2011,12,953,0,65,0,704,0,2011-12-15
40,2011,12,814,0,29,0,336,0,2011-12-15
40,2011,12,814,0,29,0,336,0,2011-12-15
56,2011,12,1261,0,26,0,337,0,2011-12-15
42,2011,12,1622,0,101,0,931,0,2011-12-15
43,2011,12,455,0,15,0,64,0,2011-12-15
61,2011,12,1790,0,138,0,589,0,2011-12-15
61,2011,12,1790,0,138,0,589,0,2011-12-15
35,2011,12,1525,0,77,0,952,0,2011-12-15
41,2011,12,168,0,7,0,112,0,2011-12-15
41,2011,12,168,0,7,0,112,0,2011-12-15
37,2011,12,2475,0,7,0,1093,0,2011-12-15
55,2011,12,245,0,4,0,167,0,2011-12-15
